assignment_ID,company_ID1,topic_assignment,deadline_assignment,interval_assignment,status_assignment,is_default_assignment,is_reoccurring_assignment,assignment_completed_at
A_d570a2eb50af,C_f20e6b5bba25,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_efb357ce5efe,C_09daf3bd3e48,Belehrung - Gesundheitsschutz,2025-07-31 00:00:00,12M,COMPLETED,false,true,null
A_0738176f8a1c,C_09daf3bd3e48,Belehrung - Infektionsschutz,2025-08-31 00:00:00,12M,COMPLETED,false,true,null
A_5bb93bd5e56b,C_09daf3bd3e48,Belehrung - Unfälle / Dienstauto,2025-10-31 00:00:00,12M,COMPLETED,false,true,null
A_2eee192a6deb,C_09daf3bd3e48,Belehrung - Gefahrstoffe,2025-12-31 00:00:00,12M,COMPLETED,false,true,null
A_ab2f62b0b33c,C_09daf3bd3e48,Belehrung - Medizinprodukte,2026-02-28 00:00:00,12M,ACTIVE,false,true,null
A_ead74ac5cca3,C_09daf3bd3e48,Belehrung - Brandschutz,2026-03-31 00:00:00,12M,ACTIVE,false,true,null
A_d078d1507fce,C_09daf3bd3e48,Belehrung - Datenschutz,2026-04-30 00:00:00,12M,ACTIVE,false,true,null
A_c084a3162169,C_09daf3bd3e48,Belehrung - Notfallsituationen,2026-05-31 00:00:00,12M,ACTIVE,false,true,2025-07-15 14:19:12.242
A_84d88df1077d,C_3dbeb1cf1f4f,Fortbildungsplan Pflegeberatung Müller,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_eac0503cce1f,C_72b9bcbe44f9,Pflichtfortbildungen für Alle,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_071590797eb9,C_4cb37e2d1d6d,Mitarbeiter Schulung (ohne Betreuung),2025-07-21 00:00:00,null,ACTIVE,false,false,null
A_97b4ddf5c1fb,C_4cb37e2d1d6d,Mitarbeiter Schulung  (mit Betreuung),2025-07-31 00:00:00,null,ACTIVE,false,false,null
A_3c020f809238,C_a8de78c54779,Pflichtschulungen Ordinationsassistenz,null,null,DRAFT,false,false,null
A_6d9bf616dfb4,C_09daf3bd3e48,Expertenstandards,2025-07-31 00:00:00,null,COMPLETED,false,false,2025-06-24 14:01:37.19
A_d97ef95b6db6,C_dab21639b280,NURSE,null,null,DRAFT,false,false,null
A_b4a8ec2f7a22,C_dab21639b280,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_0ff7a5bcff73,C_dab21639b280,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_acdbbf4ba6b9,C_dab21639b280,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_7362dfc61caf,C_dab21639b280,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_b21346ba6a6a,C_dab21639b280,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_75c1ece48af0,C_8634c534e026, Schulungen optional,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_1ed277de231d,C_8634c534e026,Expertenstandards,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_6062104c17b6,C_0a331314796b,Test Save TP,2025-07-04 00:00:00,12M,ACTIVE,false,true,null
A_41d9b3b4e1a2,C_e268b2c34ab0,Richtig Handeln bei Hitze in Pflegeeinrichtungen,2025-07-31 00:00:00,12M,ACTIVE,false,true,null
A_28f84a3c6f7f,C_e5b7bb647f67,Pflichtschulungen für PFK,2025-07-02 00:00:00,12M,ACTIVE,false,true,null
A_9f43d0eda62c,C_4cb37e2d1d6d,Lebensmittelhygiene KF 2,2025-12-31 00:00:00,null,COMPLETED,false,false,2025-12-09 08:05:16.633
A_7b73b0dfac40,C_0a331314796b,Test,null,12M,DRAFT,false,true,null
A_823fe0063d42,C_8bb2f38e42eb,Pflichtforbildungen,2025-08-01 00:00:00,null,COMPLETED,false,false,2025-07-06 20:52:13.051
A_c8f39e69b93d,C_8bb2f38e42eb,Pflichtforbildungen,2025-08-01 00:00:00,null,COMPLETED,false,false,2025-08-11 17:18:46.781
A_2bb74d6e155e,C_09daf3bd3e48,Belehrung - Hygiene,2025-09-30 00:00:00,12M,COMPLETED,false,true,2025-09-15 13:56:21.994
A_7de447767b3a,C_09daf3bd3e48,Belehrung - Arbeitsschutz,2025-11-30 00:00:00,12M,COMPLETED,false,true,null
A_b584770be0dc,C_ae65bd29711d,NURSE,null,null,DRAFT,false,false,null
A_a1119ae3e5b8,C_ae65bd29711d,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_dcb0697fe7b9,C_ae65bd29711d,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_93d97dc9005a,C_ae65bd29711d,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_07846d9aee5b,C_ae65bd29711d,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_cce703cec508,C_ae65bd29711d,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_c08ed36c6815,C_a9d49a83ff8a,Pflichtschulungen,null,null,DRAFT,false,false,null
A_36f08070a2dd,C_f48327f8cea5,Pflichtschulungen Pflegepersonal,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_6565f702b09f,C_b62c667e6f86,NURSE,null,null,DRAFT,false,false,null
A_54716b79c218,C_b62c667e6f86,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_4660546bb40c,C_b62c667e6f86,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_78816d8f68de,C_b62c667e6f86,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_10495ec58013,C_b62c667e6f86,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_44975b4a7610,C_b62c667e6f86,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_88c06c24eb05,C_8031f523ce14,NURSE,null,null,DRAFT,false,false,null
A_adc094e36def,C_8031f523ce14,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_a589467cfed7,C_8031f523ce14,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_d1084f46bfbf,C_8031f523ce14,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_1dec14e579d7,C_8031f523ce14,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_d12ce00c58ea,C_8031f523ce14,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_26d69d925b9b,C_8d976af710e5,Pflichtschulungen,2025-07-17 00:00:00,24M,ACTIVE,false,true,null
A_a918b0d9b71c,C_1b3473b55ad8,Pflichtschulungen,2025-07-18 00:00:00,12M,ACTIVE,false,true,null
A_8ccdc5e4f5b1,C_0524d5d40a18,Pflichtschulungen,2025-10-30 00:00:00,12M,ACTIVE,false,true,null
A_45a29b32ab8c,C_0524d5d40a18,Pflichtfortbildungen Pflege,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_2fce7efdce18,C_534b9225f01a,Kommunikation,2025-10-01 00:00:00,null,ACTIVE,false,false,null
A_365489e2af71,C_0a331314796b,Test Kurse,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_5fc895d08c1d,C_83fad0ce8d09,Pflichtschulungen,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_3d1bd05961d9,C_83fad0ce8d09,Alle 3 Jahre,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_e81fcaa772cc,C_7c2268eb6c42,Pflichtkurse alle Mitarbeiter,2026-10-31 00:00:00,12M,ACTIVE,false,true,null
A_54813cf31086,C_e268b2c34ab0,Infektionsprävention Empfehlung KRINKO,2026-03-31 00:00:00,null,ACTIVE,false,false,null
A_882916411c12,C_e268b2c34ab0,Umgang mit Medikamenten,2025-08-31 00:00:00,null,ACTIVE,false,false,null
A_0cbc3b33a5f0,C_e268b2c34ab0,Medizinprodukte,2025-08-31 00:00:00,null,ACTIVE,false,false,null
A_7e6921d4e527,C_2eb2bb3b0bfc,Pflichtschulung PFK,2025-12-31 00:00:00,12M,COMPLETED,false,true,2025-07-31 10:35:40.12
A_4069ee594f01,C_ed19c3ec3196,Pflichtschulungen Ongoing,2025-08-11 00:00:00,12M,ACTIVE,false,true,null
A_4b3eaaee9603,C_ed19c3ec3196,Pflichtschulungen Ongoing,2025-09-30 00:00:00,12M,COMPLETED,false,true,2025-08-12 14:27:46.26
A_4f998b162035,C_ed19c3ec3196,Pflichtschulungen Ongoing,2026-02-28 00:00:00,12M,ACTIVE,false,true,null
A_c14a6cac7aa7,C_ed19c3ec3196,Pflichtschulungen Ongoing,2026-05-29 00:00:00,null,ACTIVE,false,false,null
A_f5687cbbcb1f,C_0a331314796b,Test Publish ,null,null,DRAFT,false,false,null
A_305dfa575904,C_52a478ad447b,Pflichtschulungen,2025-08-31 00:00:00,null,ACTIVE,false,false,null
A_e01125b4e7a4,C_49de493c248d,s,2025-09-30 00:00:00,6M,COMPLETED,false,true,2026-01-20 07:13:06.6
A_baa59c310e2e,C_c0238f1b43b5,Pflichtschulung,2025-10-30 00:00:00,12M,ACTIVE,false,true,null
A_6eede7e5a3c9,C_8bb2f38e42eb,Pflichtforbildungen,2025-09-01 00:00:00,null,ACTIVE,false,false,null
A_f243cd55a9ad,C_f4a77d4181de,Pflichtfortbildungen,2025-08-13 00:00:00,6M,COMPLETED,false,true,2025-08-12 10:51:32.914
A_89f4f4f78c2a,C_632c48bd4bbd,Expertenstandards ,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_caafeffcd190,C_98a2db58f3b8,Telematik Infrastruktur,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_85e633b017f5,C_a6d69207dc45,NURSE,null,null,DRAFT,false,false,null
A_bf9ae015f793,C_a6d69207dc45,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_d0489850feb2,C_a6d69207dc45,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_efd23a183828,C_a6d69207dc45,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_1b8c53028540,C_a6d69207dc45,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_84b9c8f1fecf,C_a6d69207dc45,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_4f42baf3745a,C_f4a77d4181de,Hygiene in der ambulanten Pflege,2025-08-19 00:00:00,null,COMPLETED,false,false,2025-08-18 10:08:52.909
A_ec30e9de3afb,C_0a0421c61d2a,allgemein,2025-08-21 00:00:00,6M,ACTIVE,false,true,null
A_0240604d16db,C_33330caee3c7,Expertenstandard,2025-11-15 00:00:00,null,ACTIVE,false,false,null
A_c7d8bd7f58ee,C_72b9bcbe44f9,Expertenstandards,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_4e2a505371f5,C_cb8d04e916c0,Expertenstandards,null,null,DRAFT,false,false,null
A_c5d128e1c136,C_cb8d04e916c0,Weitere Inhalte,null,null,DRAFT,false,false,null
A_0cbbe6c53c64,C_cb8d04e916c0,Krankheitslehre freiwillig,null,null,DRAFT,false,false,null
A_56c1c99fa33e,C_118cca37afad,MKG-Pflichtschulung 2025,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_46417a74e61f,C_9f0bcee2e349,dokumentation,2025-09-30 00:00:00,null,ACTIVE,false,false,null
A_fa9aebc174ce,C_72b9bcbe44f9,pflichtfortbildung,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_5b57a64c976a,C_72b9bcbe44f9,Pflichtschulung staionär,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_df2e164f69e3,C_c399da126eb1,Arbeitsschutz,2025-10-31 00:00:00,null,ACTIVE,false,false,null
A_8f5b2f5eb816,C_c399da126eb1,Gefahrstoffe,2025-10-31 00:00:00,null,ACTIVE,false,false,null
A_24a055bf1739,C_c399da126eb1,Körperl. u. psychische Belastung,2025-10-31 00:00:00,null,ACTIVE,false,false,null
A_3fdeec488257,C_c399da126eb1,Brandschutz,2025-10-31 00:00:00,null,ACTIVE,false,false,null
A_d9fa6a4020ec,C_0a331314796b,test,null,24M,DRAFT,false,true,null
A_8de66d884458,C_52a478ad447b,Pflichtschulung,2025-10-10 00:00:00,null,ACTIVE,false,false,null
A_2fc1283116a6,C_48bfc1cb1fb6,NURSE,2026-08-31 21:59:59,null,ACTIVE,false,false,null
A_4a1a0a3f0bfc,C_48bfc1cb1fb6,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_6a3bb65cd188,C_48bfc1cb1fb6,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_282ec81ae89b,C_48bfc1cb1fb6,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_e73f990eeae2,C_48bfc1cb1fb6,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_11e464db0144,C_48bfc1cb1fb6,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_3fe77b083d0e,C_9384e7278d7f,Pflicht 2025,2025-09-21 00:00:00,null,ACTIVE,false,false,null
A_3083ac064038,C_9384e7278d7f,PH+,2025-10-31 00:00:00,null,ACTIVE,false,false,null
A_ccd40d5cb2dc,C_e268b2c34ab0,Pflichtschulung Hygiene,2025-10-31 00:00:00,null,ACTIVE,false,false,null
A_262a9bab171a,C_cb3a5341e2ad,HW Oktober,2025-09-30 00:00:00,null,ACTIVE,false,false,null
A_cfd594e1d5d7,C_98a2db58f3b8,Alle Kurse für PDL INH,2025-12-31 00:00:00,6M,ACTIVE,false,true,null
A_a6e7792d05a6,C_5eb8e0b7faba,Pflichtschulung,null,12M,COMPLETED,false,true,2025-09-16 20:42:31.005
A_f3dd22d55aa0,C_7c3de7b32496,Pflichtschulungen,2025-11-30 00:00:00,null,COMPLETED,false,false,null
A_c91024470c07,C_4cafd8d849c2,Expertstandart,null,null,DRAFT,false,false,null
A_40751d9a7931,C_24947c79b3c4,Pflichtschulungen,null,null,DRAFT,false,false,null
A_ff7e14ac5c7d,C_041f376308e3,Betreuungskraft ,2025-12-24 00:00:00,12M,ACTIVE,false,true,null
A_3711093fb8a3,C_5f7019a11ce7,Test Assignment,2025-09-25 00:00:00,null,COMPLETED,false,false,2025-09-24 08:57:28.412
A_c2be0cf2c6f6,C_47b2e15eb70f,Pflichtunterweisung,2025-11-30 00:00:00,null,ACTIVE,false,false,null
A_804351ab4c93,C_87930d2c9f22,MFA,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_32e0e76f2a09,C_87930d2c9f22,Pflichtschulungen 2025,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_519f4613b841,C_f77883a8e27e,Pflichtschulungen MFA,2025-12-31 00:00:00,12M,COMPLETED,false,true,2025-09-28 14:42:35.445
A_5b5282051c9d,C_f77883a8e27e,Pflichtschulungen Ärztin,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_cc27db946c2f,C_c4540da580d1,Pflichtschulungen,2026-10-02 00:00:00,12M,ACTIVE,false,true,null
A_9746e8427cdf,C_f77883a8e27e,English for the working place,2025-12-31 00:00:00,24M,ACTIVE,false,true,null
A_56d75d10d266,C_f77883a8e27e,Zusatzthemen,2025-12-31 00:00:00,24M,ACTIVE,false,true,null
A_8ca041ba5656,C_596fdca2cd98,Schulung 09/2025,2025-09-30 00:00:00,null,COMPLETED,false,false,2025-09-30 15:21:03.316
A_02e7503caf8b,C_8a30329700a1,pflichtunterweisungen,null,24M,DRAFT,false,true,null
A_e81336d13227,C_98a2db58f3b8,Pflegekräfte - Pflichtschulung,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_543ec5e1e6a4,C_b2304c86c7fe,Freiheitseinschränkände Massnahmen in der Pflege.,null,null,DRAFT,false,false,null
A_9e09af407a1b,C_c29ab0ccbfbb,Pflichtfortbildung,2026-03-31 00:00:00,null,ACTIVE,false,false,null
A_28d21e549313,C_c29ab0ccbfbb,Pflichtfortbildungen,2026-03-31 00:00:00,null,ACTIVE,false,false,null
A_d3f405486832,C_c29ab0ccbfbb,Pflichtfortbildungen,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_36c4fc4dadd6,C_c29ab0ccbfbb,Pflichtfortbildungen,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_cc6b9f731b87,C_c29ab0ccbfbb,Pflichtfortbildungen,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_3c5a7ad0457b,C_c29ab0ccbfbb,Pflichtfortbildung,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_cfe20bde6665,C_c29ab0ccbfbb,Pflichtfortbildungen,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_a0720d2f828f,C_c29ab0ccbfbb,Pflichtfortbildung,2026-03-31 00:00:00,null,ACTIVE,false,false,null
A_903fed3b8f39,C_c29ab0ccbfbb,Pflichtfortbildungen,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_a1d4af648bbe,C_c29ab0ccbfbb,Pflichtfortbildungen,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_3e9f7d90b737,C_c29ab0ccbfbb,Pflichtfortbildung,2026-03-30 00:00:00,null,ACTIVE,false,false,null
A_62ef328c0120,C_c29ab0ccbfbb,Pflichtfortbildungen,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_432659768d11,C_c29ab0ccbfbb,Pflichtfortbildungen,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_704124822ad0,C_c29ab0ccbfbb,Pflichtfortbildung,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_d2390929ffde,C_c29ab0ccbfbb,Pflichtfortbildung,2026-03-31 00:00:00,null,ACTIVE,false,false,null
A_7d6648798c38,C_c29ab0ccbfbb,Pflichtfortbildung,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_e062090cf9dd,C_c29ab0ccbfbb,Pflichtfortbildung,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_a861d30e3c7c,C_c29ab0ccbfbb,Pflichtfortbildung,2026-03-31 00:00:00,null,ACTIVE,false,false,null
A_83854e59521f,C_c29ab0ccbfbb,Pflichtfortbildung,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_f250b31d2f36,C_c29ab0ccbfbb,Pflichtfortbildung,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_1063c32b480a,C_c29ab0ccbfbb,Pflichtfortbildung,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_33baff902232,C_c29ab0ccbfbb,Pflichtfortbildung,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_c5f246b22cbc,C_c29ab0ccbfbb,Pflichtfortbildung,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_b613cb49996c,C_c29ab0ccbfbb,Pflichtfortbildung,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_d720a385f22d,C_c29ab0ccbfbb,Pflichtfortbildung,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_9c7cc39c9f40,C_c4540da580d1,Intressant / Aktuelles,2026-12-31 00:00:00,null,ACTIVE,false,false,null
A_51a55e3a5bd0,C_57acfc538725,IFSG,2025-12-31 00:00:00,24M,COMPLETED,false,true,2025-12-31 09:21:44.632
A_918a2fd708be,C_33330caee3c7,Pflichtschulung,2025-11-30 00:00:00,null,ACTIVE,false,false,2025-10-15 07:12:15.038
A_37143cb0b76d,C_0a331314796b,Pflegfachkraft,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_ed0cf21ba974,C_521e13132853,Pflichtfortbildungen Reinigungsservice,2026-12-31 00:00:00,12M,COMPLETED,false,true,2025-11-30 12:10:52.98
A_b0da2ab34603,C_c4540da580d1,Qualitätsmanagement QM / LESEN!,null,null,DRAFT,false,false,null
A_5581945e5206,C_72b9bcbe44f9,Kurse Pflegefachpersonal,2025-10-31 00:00:00,12M,ACTIVE,false,true,null
A_800643a2a248,C_57acfc538725,Am Griemel,2026-12-31 00:00:00,12M,ACTIVE,false,true,null
A_c75f812f2e7d,C_72b9bcbe44f9,Pfichtfortbildungen,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_2e0dd25b91d7,C_596fdca2cd98,Pflichtschulung Führung,2025-11-15 00:00:00,12M,COMPLETED,false,true,2025-10-16 11:41:28.585
A_664e43d7a6df,C_596fdca2cd98,Pflichtschulung,2025-11-15 00:00:00,12M,COMPLETED,false,true,2025-11-27 14:08:53.424
A_58438aaa6966,C_596fdca2cd98,Behandlungspflege,null,null,DRAFT,false,false,null
A_7bcede015aa3,C_596fdca2cd98,Pflege,2026-01-31 00:00:00,null,ACTIVE,false,false,null
A_c754e2963932,C_596fdca2cd98,Fachkräfte,2025-12-15 00:00:00,null,ACTIVE,false,false,null
A_25756cc5da83,C_596fdca2cd98,Pflegehilfskräfte,2025-12-15 00:00:00,null,COMPLETED,false,false,2025-11-21 15:07:19.153
A_4053f6f0c3e6,C_f8f45b748bef,Behandlungspflege,null,null,DRAFT,false,false,null
A_3f37f4118aaf,C_37b106e2eb20,Pflichtschulungen,null,12M,DRAFT,false,true,null
A_68b37e23ecd0,C_37b106e2eb20,RKI,null,12M,DRAFT,false,true,null
A_139512857167,C_37b106e2eb20,RKI,null,12M,DRAFT,false,true,null
A_aa2b2b8dd367,C_37b106e2eb20,RKI,null,12M,DRAFT,false,true,null
A_66693cbd9d7c,C_37b106e2eb20,RKI,null,12M,DRAFT,false,true,null
A_f67b495f307b,C_37b106e2eb20,Pflegedienst Hand und Fuß,null,12M,DRAFT,false,true,null
A_79e95416fac8,C_37b106e2eb20,Pflegedienst Hand und Fuß,null,12M,DRAFT,false,true,null
A_ded93e57c41f,C_37b106e2eb20,Pflegedienst Hand und Fuß,null,12M,DRAFT,false,true,null
A_f46357bf7389,C_37b106e2eb20,Pflegedienst Hand und Fuß,null,12M,DRAFT,false,true,null
A_499d9a1ea7ca,C_37b106e2eb20,Pflegedienst Hand und Fuß,null,12M,DRAFT,false,true,null
A_dc01d9692dd0,C_37b106e2eb20,Pflegedienst Hand und Fuß,null,12M,DRAFT,false,true,null
A_49f6f8c69127,C_37b106e2eb20,Pflegedienst Hand und Fuß,null,12M,DRAFT,false,true,null
A_5b204bd7ebe7,C_0a331314796b,Test bulk,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_d495a9a04361,C_37b106e2eb20,Pflegedienst Hand und Fuß,null,12M,DRAFT,false,true,null
A_4d9d176b7f26,C_1a6e92ff7494,Pflichtschulung,2026-09-30 00:00:00,null,ACTIVE,false,false,null
A_7e72fca460bf,C_4c8e5c84e1e4,Intensiv Pflege ,null,6M,DRAFT,false,true,null
A_a47959c58cc0,C_0673ecc9dcb6,NURSE,2026-02-01 22:59:59,null,ACTIVE,false,false,null
A_856c1ec5f98d,C_0673ecc9dcb6,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_7750ca22e768,C_0673ecc9dcb6,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_add2235206a1,C_0673ecc9dcb6,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_9f3192ae501c,C_0673ecc9dcb6,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_858b758339c1,C_0673ecc9dcb6,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_75ffaf3c6ff0,C_94966eb764eb,Dekubitus,2025-10-23 00:00:00,null,COMPLETED,false,false,2025-10-22 19:47:39.714
A_c891767c553f,C_94966eb764eb,Pflicht ,2025-10-22 00:00:00,null,COMPLETED,false,false,2025-10-21 19:46:01.243
A_a08cec295639,C_98a2db58f3b8,Hauswirtschaft - Pflichtschulungen 2025,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_2aac42190784,C_72b9bcbe44f9,Pflichtfortbildungen,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_02efa753de68,C_94966eb764eb,Pflicht ,2025-11-14 00:00:00,null,ACTIVE,false,false,null
A_e29db69a3a7b,C_e3657c45be1d,Pflichtschulung,2026-02-05 00:00:00,12M,ACTIVE,false,true,null
A_e3b09bc7f2b2,C_72b9bcbe44f9,Expertenstandards,2026-04-30 00:00:00,null,ACTIVE,false,false,null
A_4cd772205d57,C_0fdd3d20c77d,NURSE,null,null,DRAFT,false,false,null
A_e4b682d46738,C_0fdd3d20c77d,DOMESTIC_SPECIALIST,null,null,DRAFT,false,false,null
A_8a1050117226,C_0fdd3d20c77d,CARE_ASSISTANT_NURSE,null,null,DRAFT,false,false,null
A_599df8499d12,C_0fdd3d20c77d,SUPPLEMENTARY_HELP,null,null,DRAFT,false,false,null
A_df3cb80f0d50,C_0fdd3d20c77d,NURSING_ASSISTANCE,null,null,DRAFT,false,false,null
A_94721d920036,C_0fdd3d20c77d,NOT_RELEVANT,null,null,DRAFT,false,false,null
A_6ad6c242339d,C_19a3712757ca,Pflichtschulung Küche und Service,2026-06-30 00:00:00,null,ACTIVE,false,false,null
A_fdbcfb660ae3,C_33a29351021c,Pflichtschulung,2025-10-31 00:00:00,6M,ACTIVE,false,true,null
A_cdd7056b2a90,C_dfaf76f7dc51,Pflichtschulung ,null,null,DRAFT,false,false,null
A_2a2209b271c6,C_47b2e15eb70f,Expertenstandard,2026-01-31 00:00:00,null,ACTIVE,false,false,null
A_2558ecfcc653,C_47b2e15eb70f,Expertenstandard,2026-01-31 00:00:00,null,ACTIVE,false,false,null
A_56fe592b23a6,C_cb3a5341e2ad,Pflege Nov.25,2025-11-30 00:00:00,null,ACTIVE,false,false,null
A_ebd32c0c7994,C_0a331314796b,Pflichtschulungen,null,12M,DRAFT,false,true,null
A_a2faa8d94173,C_8bb14f1293c1,Pflichtfortbildung,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
A_3de1ea6674f3,C_8de6a2f81ec0,Pflichtschulungen,null,12M,DRAFT,false,true,null
A_4d66fc614466,C_ad4d13dc49f0,Brandschutz,2026-01-01 00:00:00,12M,COMPLETED,false,true,2025-11-07 12:55:30.93
A_fa6eb5da472b,C_ad4d13dc49f0,Arbeitsschutz,2026-02-01 00:00:00,12M,ACTIVE,false,true,null
A_33c4ab810918,C_ad4d13dc49f0,Sofortmaßnahmen in Notfällen,2026-03-01 00:00:00,6M,ACTIVE,false,true,null
A_e57ef3c29709,C_ad4d13dc49f0,Expertenstandard Demenz,2026-04-01 00:00:00,12M,ACTIVE,false,true,null
A_bf511104ada6,C_ad4d13dc49f0,Expertenstandard Schmerz,2026-05-01 00:00:00,12M,ACTIVE,false,true,null
A_054ca760aae2,C_ad4d13dc49f0,Infektionsprävention,2026-06-02 00:00:00,12M,ACTIVE,false,true,null
A_3c10b5acbd48,C_ad4d13dc49f0,BZ Messung,2026-01-22 00:00:00,null,ACTIVE,false,false,null
A_1e6c8ebdda2a,C_ad4d13dc49f0,Expertenstandard chronische Wunden,2025-12-10 00:00:00,12M,ACTIVE,false,true,null
A_04739a6f0ac8,C_ad4d13dc49f0,Umgang mit suprapubischen Katheter,2026-02-18 00:00:00,null,ACTIVE,false,false,null
A_3603f6712000,C_ad4d13dc49f0,Expertenstandard Haut,2026-07-01 00:00:00,12M,ACTIVE,false,true,null
A_c4c166e83b18,C_ad4d13dc49f0,Gefahrstoffe,2026-08-08 00:00:00,12M,ACTIVE,false,true,null
A_a2cf68a11fd9,C_ad4d13dc49f0,SIS ,2026-04-08 00:00:00,null,ACTIVE,false,false,null
A_4fe424379459,C_dd7065b0c9e9,Pflichtschulungen,null,12M,DRAFT,false,true,null
A_ef5cd3703adc,C_496b031de967,Lebensmittelhygiene,2025-12-31 00:00:00,12M,COMPLETED,false,true,2025-11-15 19:37:50.568
A_715000f93c33,C_496b031de967,Risikomanagement Mobilität I. d. Ambulante Pflege,2025-12-31 00:00:00,null,ACTIVE,false,false,null
A_65c88d2c0c37,C_47b2e15eb70f,Dringend!!!!,2025-11-30 00:00:00,null,COMPLETED,false,false,2025-12-12 09:39:03.745
A_b3c722843a55,C_72b9bcbe44f9,Pfliochtfortbuldungen,2025-12-31 00:00:00,12M,ACTIVE,false,true,null
